product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,season_name_raw,season_spring,season_summer,season_fall,season_winter,season_all,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,display_category_id,soldout,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail,lf_category_l1,lf_category_l2,lf_category_l3
JNTS4D104BK,[클리어런스][2차재입고]블랙 소프트웜 하프넥 긴팔티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],"가을, 겨울",0,0,1,1,0,190000,71560,62,0,0,18,4.9,20110219,False,185,0,0,2,"S (95):1, M (100):0, L (105):0, XL (110):1",10,"블랙:2, 흰색:8",남성의류,티셔츠,긴팔티셔츠
WYSW5A003G2,[스테디셀러]그레이 단색 실크혼방 니트,질 스튜어트 뉴욕 남성,WY,1017,2,[25SS],"봄, 여름, 가을",1,1,1,0,0,340000,198900,41,0,0,1,4.0,110219,False,48,0,0,19,"95:3, 100:6, 105:6, 110:4",53,"블랙:34, 그레이:19",남성의류,니트/스웨터,
JNSW5D205G2,캐시미어 100 카라 니트 - 그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,490000,308700,37,0,0,4,5.0,20110219,False,200,0,0,54,"S (95):7, M (100):18, L (105):18, XL (110):11",216,"밝은 블루:56, 블랙:53, 그레이:54, 아이보리:53",남성의류,니트/스웨터,
JNJU4D605G2,[클리어런스][Arteon] 그레이 LIGHT WEIGHT 구스다운 발마칸 코트,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,990000,372880,62,0,0,16,4.7,20110219,False,236,0,0,7,"S (95):6, M (100):1, L (105):0, XL (110):0",8,"그레이:7, 진한 그레이:1",남성의류,점퍼,다운점퍼
JNTS5B201I1,[GENTLE JERSEY] 라이트베이지 반팔 카라 레귤러핏 티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,180000,113400,37,0,0,24,4.8,20110219,False,641,0,0,37,"S (95):7, M (100):11, L (105):10, XL (110):9",133,"블랙:21, 밝은 초록:16, 진한 그레이:28, 밝은 베이지:37, 흰색:31",남성의류,티셔츠,반팔티셔츠
JNSH6A202G3,울 크레이프 셔켓 - 다크그레이,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,590000,531000,10,0,0,0,0.0,121322,False,27,0,0,13,"S (95):0, M (100):5, L (105):5, XL (110):3",29,"진한 그레이:13, 밝은 브라운:16",남성의류,셔츠,긴팔캐쥬얼셔츠
JNPA5D002B2,[SEMIWIDE-FIT] 슬릿 데님 팬츠 - 블루,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,320000,201600,37,0,0,6,4.8,20110284,False,187,0,0,23,"78R (30R):10, 82R (32R):4, 86R (34R):7, 90R (36R):1, 94R (38R):1",61,"블루:23, 그레이:38",남성의류,데님팬츠,롱
JNJU5A112BK,블랙 더블 FACE 가죽 점퍼,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,1390000,875700,37,0,0,3,5.0,110219,False,79,0,0,1,"S (95):0, M (100):0, L (105):1, XL (110):0",1,블랙:1,남성의류,점퍼,가죽
JNJU5C505BK,레더 텍스처 MA-1 봄버 자켓 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,990000,623700,37,0,0,3,5.0,110219,False,94,0,0,1,"S (95):1, M (100):0, L (105):0",1,블랙:1,남성의류,점퍼,가죽
JNSW5D213I3,울 펠트 셋업 팬츠 - 다크베이지,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,390000,233410,40,0,0,2,4.5,110219,False,112,0,0,25,"S (95):0, M (100):11, L (105):14",47,"진한 그레이:22, 진한 베이지:25",남성의류,팬츠,롱팬츠
WYTS4D010BK,[클리어런스][스테디셀러] 블랙 니트라이크 태리 집업 맨투맨,질 스튜어트 뉴욕 남성,WY,1017,2,[24FW],겨울,0,0,0,1,0,390000,146890,62,0,0,19,4.8,20110219,False,103,0,0,16,"100:12, 105:4, 110:0",16,블랙:16,남성의류,티셔츠,긴팔티셔츠
JNSH5C001WT,드레스 비즈니스 셔츠 - 오프화이트,질스튜어트 뉴욕 남성,JN,1017,1,[25FW],가을,0,0,1,0,0,320000,288000,10,0,0,0,0.0,121322,False,134,0,0,15,"S (95):4, M (100):6, L (105):2, XL (110):3",15,흰색:15,남성의류,셔츠,긴팔드레스셔츠
JNPA5A124I2,[BISENTINO] 베이지 코튼 혼방 투턱 와이드 치노 셋업 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,390000,216740,44,0,0,1,3.0,110219,False,0,0,0,23,"78 (30):4, 82 (32):6, 86 (34):3, 90 (36):5, 94 (38):5",23,베이지:23,남성의류,팬츠,롱팬츠
JNJU5A207K2,[SONDRIO] 카키 가먼트다잉 셔츠형 점퍼,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,790000,439040,44,0,0,1,5.0,20110219,False,31,0,0,13,"S (95):0, M (100):7, L (105):4, XL (110):2",39,"카키:13, 흰색:26",남성의류,점퍼,캐쥬얼점퍼
0JJU6B701BK,[SET] 논페이드 초어 데님 트러커 셋업 - 블랙,질스튜어트 뉴욕 세트,0J,1017,1,[26SS],"봄, 여름",1,1,0,0,0,850000,765000,10,0,0,0,0.0,110219,False,25,0,0,0,,88,블랙:88,남성의류,수트/셋업,캐주얼 셋업
JNTS5C106G3,코듀로이 저지 풀집업 - 다크그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,420000,264600,37,0,0,12,4.9,20110219,False,203,0,0,27,"S (95):6, M (100):7, L (105):8, XL (110):6",33,"진한 그레이:27, 진한 브라운:6",남성의류,티셔츠,긴팔티셔츠
JNJU5D201I1,캐시미어 블렌드 핸드메이드 블루종 - 라이트베이지,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,790000,497700,37,0,0,9,5.0,20110219,False,459,0,0,12,"S (95):0, M (100):3, L (105):4, XL (110):5",0,,남성의류,점퍼,캐쥬얼점퍼
JNSH4C107B2,[클리어런스]블루 Engineer Denim 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,430000,161960,62,0,0,19,4.7,20110219,False,166,0,0,2,"S (95):2, M (100):0, L (105):0, XL (110):0",2,"블루:2, 그레이:0",,,
JNJA5B381G3,[SET UP] [Cool Air Micro Dot] 차콜그레이 쿨 서머 에어 도트 셋업 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,690000,434700,37,0,0,1,5.0,110219,False,239,0,0,8,"S (95):2, M (100):4, L (105):0, XL (110):2",25,"블랙:8, 진한 그레이:8, 밝은 베이지:9",남성의류,자켓,숏/하프자켓
JNSH5B301BK,블랙 컴펙트 오픈카라 오버핏 반팔셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,370000,221440,40,0,0,1,5.0,20110219,False,47,0,0,23,"S (95):5, M (100):7, L (105):7, XL (110):4",42,"블랙:23, 밝은 베이지:19",남성의류,셔츠,반팔캐쥬얼셔츠
WYJA4D181BK,[클리어런스][스테디셀러] 블랙 단색 울혼방 자켓,질 스튜어트 뉴욕 남성,WY,1017,2,[24FW],겨울,0,0,0,1,0,790000,297550,62,0,0,4,5.0,110219,False,134,0,0,25,"100:6, 105:11, 110:6, 115:2",46,"블랙:25, 진한 그레이:7, 진한 네이비:14",남성의류,자켓,숏/하프자켓
0JSH5B208B5,[SET] 원워시드 데님 셋업,질스튜어트 뉴욕 세트,0J,1017,2,[25SS],여름,0,1,0,0,0,710000,447300,37,0,0,42,4.9,110219,False,705,0,0,0,,4,탁한 블루:4,남성의류,셔츠,반팔캐쥬얼셔츠
JNSH4C106I1,[클리어런스]라이트베이지 코듀로이 레귤러핏 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,350000,131830,62,0,0,4,5.0,20110219,False,85,0,0,8,"S (95):2, M (100):1, L (105):0, XL (110):5",17,"밝은 블루:9, 밝은 베이지:8",남성의류,셔츠,긴팔캐쥬얼셔츠
JNSW5C105BK,투톤 텍스처 크루넥 니트 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,340000,214200,37,0,0,3,5.0,20110219,False,150,0,0,5,"S (95):0, M (100):3, L (105):2, XL (110):0",11,"블랙:5, 아이보리:6",남성의류,니트/스웨터,
JNPA5D001B2,[ORDINARY-FIT] 데님 팬츠 - 블루,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,290000,182700,37,0,0,20,4.8,20110284,False,363,0,0,45,"78R (30R):13, 82R (32R):12, 86R (34R):13, 90R (36R):3, 94R (38R):4",84,"블루:45, 진한 그레이:39",남성의류,데님팬츠,롱
JNJU5D804BK,후드 디테쳐블 비즈니스 다운점퍼 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,1290000,812700,37,0,0,6,4.8,20110219,False,107,0,0,24,"S (95):9, M (100):0, L (105):6, XL (110):9",24,블랙:24,남성의류,점퍼,다운점퍼
JNTS5B320WT,화이트 Ribbed 헨리넥 티셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,230000,144900,37,0,0,7,4.9,20110219,False,69,0,0,15,"S (95):4, M (100):4, L (105):2, XL (110):5",23,"블랙:8, 흰색:15",남성의류,티셔츠,반팔티셔츠
WYSW5B014BK,[스테디셀러]블랙 단색 실크혼방 반팔니트,질 스튜어트 뉴욕 남성,WY,1017,2,[25SS],"여름, 가을",0,1,1,0,0,290000,182700,37,0,0,1,5.0,110219,False,13,0,0,60,"95:10, 100:24, 105:17, 110:9",83,"블랙:60, 그레이:23",남성의류,니트/스웨터,
JNSW6B304BK,실키 크루넥 니트 - 블랙,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],"여름, 가을",0,1,1,0,0,290000,261000,10,0,0,0,0.0,121346,False,0,0,0,21,"S (95):2, M (100):7, L (105):10, XL (110):2",0,,,,
JNSH5B501I1,[XACUS] 베이지 스트레치 드레스 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],"봄, 여름",1,1,0,0,0,390000,245700,37,0,0,2,5.0,20110219,False,243,0,0,0,,0,,,,
JNJA4D606N3,[클리어런스][COLOMBO] 다크네이비 시그니처 실크 캐시미어 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,1790000,694950,61,0,0,0,0.0,110219,False,35,0,0,14,"46 (90):5, 48 (95):1, 50 (100):3, 52 (105):5",20,"진한 네이비:14, 세피아:6",남성의류,자켓,숏/하프자켓
WYPA4D501BK,[클리어런스][스테디셀러] 블랙 단색 울 팬츠,질 스튜어트 뉴욕 남성,WY,1017,2,[24FW],겨울,0,0,0,1,0,400000,150660,62,0,0,5,4.8,110219,False,413,0,0,28,"30(78cm):6, 32(82cm):11, 34(86cm):4, 36(90cm):3, 38(94cm):4",69,"블랙:28, 진한 그레이:40, 진한 네이비:1",남성의류,팬츠,롱팬츠
JNPA4D111BK,[클리어런스]블랙 컴포트 윈터 슬랙스,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,350000,131830,62,0,0,10,4.7,20110219,False,131,0,0,0,,0,,,,
JNJU5B306G3,다크그레이 트윌 썸머 트러커,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,590000,353110,40,0,0,0,0.0,20110219,False,21,0,0,6,"S (95):1, M (100):2, L (105):1, XL (110):2",6,진한 그레이:6,남성의류,점퍼,캐쥬얼점퍼
JNPA5C184BK,[THE TWILL] [G.B.Conte] [SEMIWIDE-FIT]  원턱 셋업 팬츠 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,390000,233410,40,0,0,0,0.0,20110219,False,109,0,0,6,"78 (30):0, 82 (32):0, 86 (34):4, 90 (36):2, 94 (38):0",6,블랙:6,남성의류,팬츠,슬랙스
0JTS5B203WT,[SET] [GENTLE JERSEY] 반팔 레귤러핏 티셔츠 화이트/블랙,질스튜어트 뉴욕 세트,0J,1017,2,[25SS],,0,0,0,0,0,280000,176400,37,0,0,5,5.0,110219,False,706,0,0,0,,23,블랙:23,남성의류,티셔츠,반팔티셔츠
0JTS5B202K2,[SET] [GENTLE JERSEY] 반팔 레귤러핏 티셔츠 블랙/카키,질스튜어트 뉴욕 세트,0J,1017,2,[25SS],여름,0,1,0,0,0,280000,176400,37,0,0,4,4.8,110219,False,346,0,0,0,,23,블랙:23,남성의류,티셔츠,반팔티셔츠
JNJU5D802BK,[MAJOCCHI] [BEST 리오더] 숏 구스다운 점퍼 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,990000,623700,37,0,0,6,5.0,20110219,False,58,0,0,31,"M (100):10, L (105):6, XL (110):15",31,블랙:31,남성의류,점퍼,다운점퍼
JNPA6B201WT,[ORDINARY-FIT] 서머 치노 팬츠 - 오프화이트,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,110219,False,75,0,0,15,"78 (30):2, 82 (32):4, 86 (34):1, 90 (36):4, 94 (38):4",65,"블랙:21, 그레이:17, 아이보리:12, 흰색:15",남성의류,팬츠,롱팬츠
JNJU5C208K3,[OLMETEX] 후드 디테쳐블 봄버 자켓 - 다크카키,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,990000,623700,37,0,0,0,0.0,20110219,False,28,0,0,20,"S (95):5, M (100):6, L (105):4, XL (110):5",39,"코랄:19, 진한 카키:20",남성의류,점퍼,캐쥬얼점퍼
JNSW5D222G3,울 펠트 셋업 가디건 - 다크그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,590000,371700,37,0,0,2,5.0,20110219,False,77,0,0,32,"S (95):8, M (100):7, L (105):14, XL (110):3",67,"진한 그레이:32, 진한 베이지:35",남성의류,가디건,기본가디건
JNPA5B220G1,라이트그레이 서머 컴포트 베이직 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,350000,209470,40,0,0,1,5.0,110219,False,221,0,0,7,"78 (30):1, 82 (32):3, 86 (34):1, 90 (36):0, 94 (38):2",12,"밝은 그레이:7, 베이지:5",남성의류,팬츠,롱팬츠
JNJU4C104W3,[클리어런스]다크브라운 울 혼방 트위드 배색 가디건,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,590000,222220,62,0,0,7,5.0,20110219,False,70,0,0,12,"S (95):4, M (100):2, L (105):1, XL (110):5",17,"밝은 베이지:5, 진한 브라운:12",남성의류,가디건,기본가디건
WYJA4D501G3,[클리어런스][스테디셀러] 그레이 멜란지 울 자켓,질 스튜어트 뉴욕 남성,WY,1017,2,[24FW],겨울,0,0,0,1,0,790000,297550,62,0,0,1,5.0,110219,False,327,0,0,15,"046 (090):6, 048 (095):5, 050 (100):4, 052 (105):0, 054 (110):0",39,"블랙:19, 진한 그레이:15, 진한 네이비:5",남성의류,자켓,숏/하프자켓
JNJU4D602BK,[클리어런스][LORO PIANA 원단] 블랙 구스다운 트렌치 코트,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,1490000,573450,61,0,0,5,4.6,20110219,False,128,0,0,3,"S (95):3, M (100):0, L (105):0, XL (110):0",16,"블랙:3, 진한 브라운:13",남성의류,점퍼,다운점퍼
JNSW6B304W2,실키 크루넥 니트 - 브라운,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],"여름, 가을",0,1,1,0,0,290000,261000,10,0,0,0,0.0,121346,False,70,0,0,4,"S (95):1, M (100):0, L (105):1, XL (110):2",78,"블랙:21, 밝은 그레이:5, 진한 그레이:8, 아이보리:40, 브라운:4",남성의류,니트/스웨터,
WYJU5B011BK,[스테디셀러] 블랙 포켓 점퍼,질 스튜어트 뉴욕 남성,WY,1017,2,[25SS],"봄, 여름, 가을",1,1,1,0,0,590000,371700,37,0,0,0,0.0,110219,False,0,0,0,17,"95:3, 100:8, 105:3, 110:3",17,블랙:17,남성의류,점퍼,캐쥬얼점퍼
JNJA4D503T3,[클리어런스][E.ZEGNA 원단] 투톤 터콰이즈블루 시그니처 수트 자켓,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,990000,372880,62,0,0,2,5.0,110219,False,103,0,0,4,"46 (90):1, 48 (95):0, 50 (100):0, 52 (105):2, 54 (110):1",9,"진한 블루:2, 그레이:3, 진한 청록:4, 브라운:0",남성의류,자켓,숏/하프자켓
JNJU5D503I2,스웨이드 무스탕 트러커 - 베이지,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,2990000,1883700,37,0,0,1,5.0,110219,False,29,0,0,33,"L (105):11, M (100):12, XL (110):7, S (95):3",33,베이지:33,남성의류,점퍼,무스탕
JNJU5D315BK,구스다운 후드 점퍼 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,1290000,812700,37,0,0,2,5.0,20110219,False,68,0,0,48,"S (95):9, M (100):21, L (105):14, XL (110):4",48,블랙:48,남성의류,점퍼,다운점퍼
JNPA4D104BK,[클리어런스]블랙 마이크로 코듀로이 컴포트 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,350000,131830,62,0,0,13,4.8,110219,False,150,0,0,3,"78 (30):1, 82 (32):0, 86 (34):0, 90 (36):0, 94 (38):2",22,"블랙:3, 밝은 세피아:19",남성의류,팬츠,롱팬츠
JNJU6A301B2,데님 트러커 자켓 - 블루,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],봄,1,0,0,0,0,590000,531000,10,0,0,0,0.0,110219,False,12,0,0,16,"S (95):4, M (100):5, L (105):3, XL (110):4",16,블루:16,남성의류,자켓,숏/하프자켓
JNJU4C104I1,[클리어런스]라이트베이지 울 혼방 트위드 배색 가디건,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,590000,222220,62,0,0,7,5.0,20110219,False,70,0,0,5,"S (95):1, M (100):3, L (105):1, XL (110):0",17,"밝은 베이지:5, 진한 브라운:12",남성의류,가디건,기본가디건
JNSW4D004E3,[클리어런스]다크그린 울  사선리브 크루넥 니트,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,370000,139360,62,0,0,16,4.7,20110219,False,132,0,0,4,"S (95):3, M (100):1, L (105):0, XL (110):0",15,"진한 초록:4, 밝은 그레이:9, 진한 네이비:2",남성의류,니트/스웨터,
JNSW6B403IV,[TRAVELLER] 크루넥 니트 - 아이보리,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,320000,288000,10,0,0,0,0.0,121346,False,17,0,0,10,"S (95):1, M (100):0, L (105):5, XL (110):4",22,"블랙:12, 아이보리:10",남성의류,니트/스웨터,
JNTS5C802G2,[NEWYORK SWEAT] UrbanShell 후드티 - 그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,270000,170100,37,0,0,9,5.0,110219,False,190,0,0,12,"S (95):1, M (100):4, L (105):3, XL (110):4",63,"블랙:33, 차콜 그레이:18, 그레이:12",남성의류,티셔츠,긴팔티셔츠
JNSW5D301BK,디테쳐블 후드 크루넥 니트 집업 가디건 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,590000,371700,37,0,0,4,5.0,20110219,False,97,0,0,80,"S (95):10, M (100):41, L (105):17, XL (110):12",110,"블랙:80, 베이지:30",남성의류,가디건,기본가디건
JNPA4C001T3,[클리어런스][RIOPELE] 터콰이즈블루 컴포트 슬랙스,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,350000,131830,62,0,0,6,4.7,20110219,False,255,0,0,8,"78 (30):2, 82 (32):0, 86 (34):0, 90 (36):2, 94 (38):4",39,"블랙:14, 밝은 그레이:1, 아이보리:16, 진한 청록:8",남성의류,팬츠,슬랙스
JNSW5B318G3,다크그레이 페이퍼  케이블 라운드 니트,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,320000,191520,40,0,0,2,4.0,20110219,False,91,0,0,20,"S (95):1, M (100):9, L (105):7, XL (110):3",40,"진한 그레이:20, 베이지:20",남성의류,니트/스웨터,
JNJU5D501BK,무스탕 라이트웨이트 카라 점퍼 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,2990000,1853700,38,0,0,0,0.0,110219,False,45,0,0,29,"S (95):4, M (100):6, L (105):13, XL (110):6",29,블랙:29,남성의류,점퍼,무스탕
JNTS5C001WT,야자수 프론트 자수 반팔 티셔츠 - 오프화이트,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,190000,119700,37,0,0,7,5.0,20110219,False,123,0,0,17,"S (95):2, M (100):1, L (105):9, XL (110):5",20,"블랙:3, 흰색:17",남성의류,티셔츠,반팔티셔츠
WYPA5A002BK,[스테디셀러] 블랙 세미와이드 턱장식 울팬츠,질 스튜어트 뉴욕 남성,WY,1017,2,[25SS],"봄, 여름, 가을",1,1,1,0,0,390000,245700,37,0,0,2,4.5,110219,False,75,0,0,2,"32(82cm):0, 34(86cm):1, 36(90cm):1, 38(94cm):0",2,블랙:2,남성의류,팬츠,롱팬츠
JNJU5A109K2,카키 인조 스웨이드 트러커,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,790000,497700,37,0,0,58,4.9,20110219,False,450,0,0,2,"S (95):1, M (100):1, L (105):0, XL (110):0",11,"블랙:3, 베이지:6, 카키:2",남성의류,점퍼,캐쥬얼점퍼
JNSH5A103W3,컴펙트 아메리칸 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,490000,272320,44,0,0,0,0.0,20110219,False,0,0,0,30,"S (95):8, M (100):7, L (105):8, XL (110):7",30,진한 브라운:30,남성의류,셔츠,긴팔캐쥬얼셔츠
JNPA5C103BK,[RIOPELE] [SEMIWIDE-FIT] 컴포트 슬릿 슬랙스 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],"가을, 겨울",0,0,1,1,0,370000,233100,37,0,0,3,5.0,20110219,False,204,0,0,3,"78 (30):0, 82 (32):0, 86 (34):1, 90 (36):1, 94 (38):1",16,"블랙:3, 진한 세피아:13",남성의류,팬츠,슬랙스
JNTS5C102G1,베이직 스트럭쳐 에센셜 스웻셔츠 - 라이트그레이,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,290000,182700,37,0,0,5,4.6,20110219,False,127,0,0,26,"S (95):6, M (100):7, L (105):8, XL (110):5",52,"블랙:15, 밝은 그레이:26, 진한 네이비:11",남성의류,티셔츠,긴팔티셔츠
JNPA5C080BK,[Soft Pleats] [LOUNGE-FIT] 플리츠 팬츠 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,290000,173560,40,0,0,13,4.8,110219,False,264,0,0,2,"78 (30):0, 82 (32):0, 86 (34):1, 90 (36):0, 94 (38):1",22,"블랙:2, 베이지:8, 진한 청록:12",남성의류,팬츠,롱팬츠
JNCO5D202N3,캐시미어 블렌드 핸드메이드 발마칸 코트 - 다크네이비,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,1390000,875700,37,0,0,15,5.0,20110219,False,828,0,0,4,"S (95):0, M (100):0, L (105):1, 0XL (110):3",98,"블랙:5, 캐멀:34, 밝은 그레이:16, 진한 네이비:4, 진한 레드:39",남성의류,코트,롱코트
JNPA5C080T3,[Soft Pleats] [LOUNGE-FIT] 플리츠 팬츠 - 터콰이즈블루,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],가을,0,0,1,0,0,290000,182700,37,0,0,13,4.8,110219,False,264,0,0,12,"78 (30):1, 82 (32):0, 86 (34):4, 90 (36):3, 94 (38):4",22,"블랙:2, 베이지:8, 진한 청록:12",남성의류,팬츠,롱팬츠
JNSW4D102G3,[클리어런스][Essential] 다크그레이 Refind 홀가먼트 울 릴렉스 오픈카라 니트,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],겨울,0,0,0,1,0,340000,128060,62,0,0,27,4.8,20110219,False,219,0,0,1,"S (95):0, M (100):1, L (105):0, XL (110):0",3,"밝은 카키:2, 진한 그레이:1, 아이보리:0",남성의류,니트/스웨터,
WYJU4D013BK,[스테디셀러] 블랙 포켓배색 염소가죽 무스탕,질 스튜어트 뉴욕 남성,WY,1017,2,[24FW],겨울,0,0,0,1,0,2790000,1099950,60,0,0,3,5.0,110219,False,111,0,0,1,"100:1, 105:0, 110:0",1,블랙:1,남성의류,점퍼,캐쥬얼점퍼
JNCO5D201BK,캐시미어 블렌드 핸드메이드 싱글 코트 - 블랙,질스튜어트 뉴욕 남성,JN,1017,2,[25FW],겨울,0,0,0,1,0,1390000,845700,39,0,0,5,5.0,20110219,False,308,0,0,4,"S (95):4, M (100):0, L (105):0, 0XL (110):0",46,"블랙:4, 진한 그레이:25, 밝은 베이지:17",남성의류,코트,롱코트
JNPA4C381G3,[클리어런스]그레이 마이크로 체크 세미와이드 슬릿 셋업 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[24FW],가을,0,0,1,0,0,290000,109230,62,0,0,18,4.8,20110219,False,196,0,0,14,"78 (30):6, 82 (32):0, 86 (34):1, 90 (36):4, 94 (38):3",25,"진한 그레이:14, 진한 브라운:11",남성의류,팬츠,슬랙스
JNPA5B503G3,[E.ZEGNA 원단] 투톤 그레이 시그니처 수트 팬츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],"봄, 여름",1,1,0,0,0,540000,340200,37,0,0,0,0.0,20110219,False,132,0,0,2,"78 (30):0, 82 (32):2, 86 (34):0, 90 (36):0, 94 (38):0",9,"진한 초록:3, 진한 그레이:2, 진한 네이비:1, 진한 브라운:3",남성의류,팬츠,슬랙스
JNSH5B502BK,블랙 스트레치 비즈니스 셔츠,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],여름,0,1,0,0,0,300000,189000,37,0,0,7,5.0,20110219,False,169,0,0,6,"S (95):1, M (100):4, L (105):0, XL (110):1",12,"블랙:6, 네이비:6",남성의류,셔츠,긴팔캐쥬얼셔츠
JNTS6B402WT,헨리넥 스트라이프 티셔츠 - 화이트,질스튜어트 뉴욕 남성,JN,1017,1,[26SS],여름,0,1,0,0,0,230000,207000,10,0,0,0,0.0,121281,False,12,0,0,7,"S (95):1, M (100):3, L (105):2, XL (110):1",21,"밝은 그레이:14, 흰색:7",남성의류,티셔츠,반팔티셔츠
JNSW5A202I2,베이지 쿨 페이퍼 Y넥 가디건,질스튜어트 뉴욕 남성,JN,1017,2,[25SS],봄,1,0,0,0,0,490000,286650,41,0,0,6,4.8,20110219,False,112,0,0,16,"S (95):0, M (100):8, L (105):5, XL (110):3",21,"블랙:5, 베이지:16",남성의류,가디건,기본가디건
