color_code,product_code,product_name,brand_name,source_file
CG,WHJU3D434CG,[클리어런스][스테디셀러]차콜그레이 소재배색 덕다운점퍼,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHJU4C304CG,[클리어런스][스테디셀러]차콜그레이 포켓배색 면혼방 점퍼,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHJU4D802CG,[클리어런스][스테디셀러]차콜그레이 워싱 면 점퍼,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHJU4D804CG,[클리어런스][스테디셀러]차콜그레이 멜란지 울혼방 캐주얼점퍼,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHJU5A207CG,[스테디셀러] 차콜그레이 워싱 면 점퍼,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHPA4C234CG,[클리어런스][스테디셀러] 차콜그레이 패턴 팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHPA4C361CG,[클리어런스][스테디셀러] 차콜그레이 멜란지 팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHPA4D402CG,[클리어런스][스테디셀러] 차콜그레이 단색 면혼방 밴딩팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHPA4D409CG,[클리어런스][스테디셀러] 차콜그레이 면혼방 코듀로이 팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHPA4D501CG,[클리어런스][스테디셀러] 차콜그레이 면혼방 기모 팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHPA5B401CG,[스테디셀러] 차콜그레이 단색 밴딩팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHPA5B415CG,[스테디셀러] 차콜그레이 단색 밴딩팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHSH4D502CG,[클리어런스][스테디셀러] 차콜그레이 버튼다운 면 긴팔캐주얼셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHSH5B523CG,[스테디셀러] 차콜그레이 체크 반팔캐주얼셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHSW4D333CG,[클리어런스][스테디셀러] 차콜그레이 짜임 울혼방 집업니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHSW4D434CG,[클리어런스][스테디셀러] 차콜그레이 멜란지 울 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHSW4D435CG,[클리어런스][스테디셀러] 차콜그레이 짜임 울 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHSW4D551CG,[클리어런스][스테디셀러] 차콜그레이 짜임 울 카라니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHSW5B202CG,[스테디셀러] 차콜그레이 짜임 면혼방 가디건,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHSW5B552CG,[스테디셀러] 차콜그레이 로고자수 면혼방 반팔카라니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHTS4B130CG,[반값세일][스테디셀러]차콜그레이 멜란지 오버핏 면 반팔티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHTS4C302CG,[클리어런스][스테디셀러] 차콜그레이 단색 면 긴팔카라티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHTS4D401CG,[클리어런스][스테디셀러]차콜그레이 멜란지 면 반집업티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHTS4D432CG,[클리어런스][스테디셀러] 차콜그레이 단색 면혼방 긴팔카라티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHTS5B402CG,[스테디셀러] 차콜그레이 멜란지 면 반팔카라티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHTS5B409CG,[스테디셀러] 차콜그레이 멜란지 린넨 반팔티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHTS5B505CG,[스테디셀러] 차콜그레이 스트라이프 면혼방 반팔티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WHTS5B901CG,[스테디셀러] 차콜그레이 멜란지 면 반팔티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CG,WMJA4C031CG,[클리어런스][스테디셀러] 차콜그레이 체크 울 자켓,닥스 남성,daks_men_products_enriched_all.csv
CG,WMJA4D031CG,[클리어런스][스테디셀러] 차콜그레이 멜란지 울캐시미어혼방 자켓,닥스 남성,daks_men_products_enriched_all.csv
CG,WMPA4BC52CG,[반값세일][스테디셀러]차콜그레이 단색 밴딩팬츠,닥스 남성,daks_men_products_enriched_all.csv
CG,WMSH4C001CG,[클리어런스][스테디셀러] 차콜그레이 멜란지 울 긴팔캐주얼셔츠,닥스 남성,daks_men_products_enriched_all.csv
CG,WMSH5A001CG,[스테디셀러] 차콜그레이 로고자수 긴팔캐주얼셔츠,닥스 남성,daks_men_products_enriched_all.csv
CG,WMSW4D021CG,[클리어런스][스테디셀러] 차콜그레이 짜임 울 집업니트,닥스 남성,daks_men_products_enriched_all.csv
CG,WMSW4D305CG,[클리어런스][스테디셀러] 차콜그레이 로고자수 울 터틀넥 니트,닥스 남성,daks_men_products_enriched_all.csv
CG,WXJA5A401CG,[스테디셀러] 차콜그레이《Tech Tailoring》GUABELLO 수트 자켓,알레그리 남성,allegri_products_enriched_all.csv
CG,WXJU4E201CG,[클리어런스] 챠콜《AirSucker》후드 윈드브레이커,알레그리 남성,allegri_products_enriched_all.csv
CG,WXJU4E206CG,[클리어런스] 챠콜《Salt and Pepper》와이드 카라넥 점퍼,알레그리 남성,allegri_products_enriched_all.csv
CG,WXJU5A104CG,[스테디셀러] 차콜그레이《Oil Washed》데님 트러커,알레그리 남성,allegri_products_enriched_all.csv
CG,WXPA4E001CG,[클리어런스]챠콜[Comfort 2Tuck] 블랙 컴포트 슬랙스,알레그리 남성,allegri_products_enriched_all.csv
CG,WXPA4E005CG,[클리어런스] 챠콜《Riopele》 베이직 슬랙스,알레그리 남성,allegri_products_enriched_all.csv
CG,WXPA4E007CG,[클리어런스]챠콜[Comfort 1Tuck]《WoolCrunch》 컴포트 슬랙스,알레그리 남성,allegri_products_enriched_all.csv
CG,WXPA4F201CG,[스테디셀러] 차콜그레이《Flex Wool》BRESSAN 수트 팬츠,알레그리 남성,allegri_products_enriched_all.csv
CG,WXPA4F205CG,[클리어런스][스테디셀러] 차콜그레이 턱장식 울혼방 팬츠,알레그리 남성,allegri_products_enriched_all.csv
CG,WXPA4F207CG,[클리어런스][스테디셀러] 차콜그레이 턱장식 울 밴딩팬츠,알레그리 남성,allegri_products_enriched_all.csv
CG,WXPA5A102CG,[스테디셀러] 차콜그레이 테이퍼드 슬림 《1Tuck》 데님,알레그리 남성,allegri_products_enriched_all.csv
CG,WXPA5A401CG,[스테디셀러] 차콜그레이《Tech Tailoring》GUABELLO 수트 팬츠,알레그리 남성,allegri_products_enriched_all.csv
CG,WXSH4E011CG,[클리어런스] 챠콜《synthetic》포켓 디테일 세미오버 점퍼,알레그리 남성,allegri_products_enriched_all.csv
CG,WXSW4F002CG,[클리어런스][스테디셀러]차콜그레이《Merino Silky》하프터틀 스웨터,알레그리 남성,allegri_products_enriched_all.csv
CG,WXSW5A101CG,[스테디셀러] 차콜그레이《Waffel Soft-Milano》카라넥 스웨터,알레그리 남성,allegri_products_enriched_all.csv
CG,WXTS4F004CG,[클리어런스][스테디셀러] 차콜그레이 단색 긴팔티셔츠,알레그리 남성,allegri_products_enriched_all.csv
CG,WXTS5A101CG,[스테디셀러] 차콜그레이《LuxCool》롱슬리브 라운드 티셔츠,알레그리 남성,allegri_products_enriched_all.csv
CG,WXTS5B303CG,[스테디셀러] 차콜그레이《Big Bold》세미오버 카라 티셔츠,알레그리 남성,allegri_products_enriched_all.csv
CG,WYCO4D201CG,[클리어런스][스테디셀러] 차콜그레이 캐시미어 블렌드 핸드메이드 싱글코트,질 스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CG,WYJA4D502CG,[클리어런스][스테디셀러] 차콜그레이 멜란지 울 자켓,질 스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CG,WYPA4D502CG,[클리어런스][스테디셀러] 차콜그레이 멜란지 울 팬츠,질 스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CG,WYSW4D203CG,[클리어런스][스테디셀러] 차콜그레이 멜란지 캐시미어 니트,질 스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CG,WYSW4D204CG,[클리어런스][스테디셀러] 차콜그레이 터틀넥 캐시미어100% 니트,질 스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CM,ARJU6A103CM,카멜《Faux Suede》셔츠형 점퍼,알레그리,allegri_products_enriched_all.csv
CM,ARSH5B212CM,크림《Faux Suede》반팔 셔츠,알레그리,allegri_products_enriched_all.csv
CM,DMCO4D082CM,[클리어런스][TIMELESS CLASSIC][COLOMBO] 솔리드 캐시미어 핸드메이드 코트,닥스 남성,daks_men_products_enriched_all.csv
CM,DMJA4D093CM,[클리어런스][PIACENCA] 로열 캐시미어 100% 카멜 자켓,닥스 남성,daks_men_products_enriched_all.csv
CM,DMJU5D091CM,카멜 캐시미어 100% 블루종 점퍼,닥스 남성,daks_men_products_enriched_all.csv
CM,DMPA4AC21CM,[반값세일]코튼라이크 치노 팬츠,닥스 남성,daks_men_products_enriched_all.csv
CM,DMPA4DC20CM,[클리어런스][CASUAL] 면 스트레치 팬츠,닥스 남성,daks_men_products_enriched_all.csv
CM,DMPA4DC23CM,[클리어런스][OLIMPIAS] 몰스킨 겨울 치노,닥스 남성,daks_men_products_enriched_all.csv
CM,DMSW4DT79CM,[클리어런스][Signature Cashmere] 캐시미어 100% 후드 스웨터,닥스 남성,daks_men_products_enriched_all.csv
CM,DMSW5D035CM,카멜 울캐시 트위드 터틀넥 스웨터,닥스 남성,daks_men_products_enriched_all.csv
CM,DMSW5D036CM,카멜 울캐시 트위드 숄카라 가디건,닥스 남성,daks_men_products_enriched_all.csv
CM,DMSW5DF02CM,카멜 라쿤 울 혼방 코너 체크 스웨터,닥스 남성,daks_men_products_enriched_all.csv
CM,DMTS3C080CM,[클리어런스]카멜 시그니처 체크단작 긴팔 카라티셔츠,닥스 남성,daks_men_products_enriched_all.csv
CM,DMTS4DT05CM,[클리어런스][IMPORTED FABRIC]울혼방 부클 카라티셔츠,닥스 남성,daks_men_products_enriched_all.csv
CM,DMTS5D070CM,카멜 기모 트윌 니트카라 티셔츠,닥스 남성,daks_men_products_enriched_all.csv
CM,HZCO5D701CM,[COLLECTION] 베이지 더블코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CM,HZGV4F101CM,[반값세일][MOON TWEED] 카멜 누벅 가죽 장갑,헤지스 남성,hazzys_men_products_enriched_all.csv
CM,HZGV5F101CM,브라운 가죽 엠보 장갑,헤지스 남성,hazzys_men_products_enriched_all.csv
CM,HZJU6A101CM,카멜 폭스 스웨이드 스윙탑 점퍼,헤지스 남성,hazzys_men_products_enriched_all.csv
CM,HZPA5D706CM,카멜 체크 울혼방 팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CM,IEJU4F201CM,[클리어런스]프리즘 텍스처 트러커 자켓 카멜,일꼬르소,ilcorso_products_enriched_all.csv
CM,JNCO5D202CM,캐시미어 블렌드 핸드메이드 발마칸 코트 - 카멜,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CM,JNJU5D202CM,캐시미어 블렌드 핸드메이드 후드 점퍼 - 카멜,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CM,TNCO5F100CM,Wool Blended Mac Coat (Camel),티엔지티,tngt_men_products_enriched_all.csv
CM,TNJU6E102CM,Faux Suede Short Jacket (Camel Brown),티엔지티,tngt_men_products_enriched_all.csv
CM,TNJU6E103CM,Faux Suede Jumper (Camel Brown),티엔지티,tngt_men_products_enriched_all.csv
CM,TNSW5F105CM,Cashmere Blended Round-neck Sweater (Camel),티엔지티,tngt_men_products_enriched_all.csv
CR,0TJA5F104CR,Corduroy Suit Set-up (Cream),티엔지티 세트,tngt_men_products_enriched_all.csv
CR,ARJU5D602CR,Cream《Cashmere Silk》[Italy Down] PIACENZA Puffer Jumper,프레스티지오 디 알레그리,allegri_products_enriched_all.csv
CR,ARPA5C851CR,크림《Flex Denim》[Straight] 데님 팬츠,알레그리,allegri_products_enriched_all.csv
CR,ARPA5C853CR,크림《Flex Denim》[Straight]데님 팬츠,알레그리,allegri_products_enriched_all.csv
CR,ARSW5A002CR,크림《AirBomber》니트 아우터,알레그리,allegri_products_enriched_all.csv
CR,ARSW5A102CR,크림《Prime Wool》라운드 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW5A201CR,크림《Waffel Soft-Milano》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B305CR,크림《Aura Silk》라운드 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B306CR,크림《Mild Rayon》카라넥 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B307CR,크림《Cotton Weave》카라넥 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B308CR,크림《Light Cotton》라운드 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B312CR,크림《BreezeTrucker》니트 트러커 가디건,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B401CR,크림《Cool Cotton》카라넥 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B402CR,크림《Cool Cotton》세미오버 라운드 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B403CR,크림《Cool Cotton 2.0》카라넥 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B404CR,크림《Preppy Crepe》카라넥 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B502CR,크림 《Rugby crochet》카라넥 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B601CR,크림《Tartan crochet》카라넥 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B602CR,크림 《Aero Stripe》 라운드 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B603CR,크림 《Aero Stripe》 카라 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5B702CR,크림《Ice Cotton》라운드 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW5C101CR,크림《Waffle Soft-Milano》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW5C102CR,크림《Waffle Soft-Milano》라운드 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW5C103CR,크림《Softie》크루넥 스웨터 티셔츠,알레그리,allegri_products_enriched_all.csv
CR,ARSW5C203CR,크림《Preppy Crepe》카라넥 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW5D315CR,크림《Frame Crew》Low Gauge 스웻 맨투맨,알레그리,allegri_products_enriched_all.csv
CR,ARSW6A103CR,크림《SilkRay Sweat》맨투맨 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6A106CR,크림 《Soft Waffle》 라운드넥 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6A107CR,크림 《Soft Waffle》 카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6A113CR,크림《SilkRay Sweat》맨투맨 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6A303CR,크림《SilkRay Sweat》쿼터 집업,알레그리,allegri_products_enriched_all.csv
CR,ARSW6B305CR,크림《SilkCotton》라운드 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6B306CR,크림《MildRayon》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6B307CR,크림《MildRayon》라운드 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6B308CR,크림《Preppy Crepe》카라넥 니트,알레그리,allegri_products_enriched_all.csv
CR,ARSW6B401CR,크림 쿨코튼 《CoolCotton》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6B402CR,블랙《Air Cool Cotton》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6B403CR,크림 《CoolRay Knit》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6B404CR,크림《Preppy Crepe 2.0》카라넥 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARSW6B501CR,크림《Dry Pique》코튼 강연 카라넥,알레그리,allegri_products_enriched_all.csv
CR,ARSW6B502CR,크림《Dry Pique》라운드 스웨터,알레그리,allegri_products_enriched_all.csv
CR,ARTS5D301CR,크림《LuxFeel》롱슬리브,알레그리,allegri_products_enriched_all.csv
CR,ARTS6A101CR,크림《Wool Terry》롱 슬리브 티셔츠,알레그리,allegri_products_enriched_all.csv
CR,ARTS6A104CR,크림《WoolRib Jersey》롱 슬리브 티셔츠,알레그리,allegri_products_enriched_all.csv
CR,ARTS6B303CR,크림《LuxCool》[New Comfort Fit] 라운드 티셔츠,알레그리,allegri_products_enriched_all.csv
CR,DMPA6A042CR,[THE ORIGINAL] 크림 데님 팬츠,닥스 남성,daks_men_products_enriched_all.csv
CR,DMSW4DC03CR,[클리어런스][Prime Wool]울100% 라운드넥 스웨터,닥스 남성,daks_men_products_enriched_all.csv
CR,DMSW5AC03CR,[SUPIMA COTTON] 텍스쳐드 크림 라운드 긴팔 스웨터,닥스 남성,daks_men_products_enriched_all.csv
CR,DMTS4BC74CR,[반값세일][IMPORTED FABRIC] 조직감 반팔 카라티셔츠,닥스 남성,daks_men_products_enriched_all.csv
CR,DMTS5B310CR,VIADEL JERSEY 크림 니트 라이크 반팔 카라 티셔츠,닥스 남성,daks_men_products_enriched_all.csv
CR,HZCO4D463CR,[클리어런스]패딩 헌팅 코트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZJU5B402CR,[클래식] 에크루 데님 워크 자켓,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZJU6B400CR,[클래식] 에크루 데님 트러커 자켓,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZLG4F102CR,[반값세일][헤지스펫] 헤지스 프렌즈 크림 프린팅 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZLG6E701CR,퍼피 페어아일 베스트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZPA4D404CR,[클리어런스][STRAIGHT] 크림 몰스킨 기모 팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZPA4D405CR,[클리어런스][STRAIGHT]크림 코듀로이 면혼방 팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZPA5B262CR,[STRAIGHT] 에크루 스트레치 데님,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZPA5D406CR,[STRAIGHT] 크림 사선 코듀로이 팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZPA6B252CR,[STRAIGHT] 에크루 스트레치 여름 데님,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZPA6B262CR,[STRAIGHT] 에크루 스트레치 데님,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZPA6B503CR,[PLEATS RELAX] 크림 클래식 치노 숏팬츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSS4F205CR,[반값세일]크림 짜임패턴 면혼방 장목양말,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSS6E302CR,크림 로고프린트 면혼방 장목양말,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW4D052CR,[클리어런스][로잉클럽] H와펜 패치 스웨터,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW4D053CR,[클리어런스][로잉클럽] 컬러블럭 로잉 엠브로이드 스웨터,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW4D320CR,[클리어런스]크림 컬러 배색 이중직 울 방풍 집업,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW4D402CR,[클리어런스]크림 캐시미어 혼방 케이블 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW4D414CR,[클리어런스]크림 벨벳 하프 집업 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW4D436CR,[클리어런스]크림 울 아란 터틀 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW4D481CR,[클리어런스][COLLECTION] 플라워 부클 라운드 가디건,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW5B562CR,크림 면 체커보드 조직 카라 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW5B701CR,한지 혼방 퍼피 페어아일 베스트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW5B702CR,[COLLECTION] 건지 아란 면 반팔 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW5D435CR,[파인울] 크림 하프터틀 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW6A234CR,[HAZZYS HARRY] 마린보이 해리 인타샤 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW6B551CR,화이트 아이스 리플 카라 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW6B667CR,크림 스트라이프 오픈 카라 니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW6B701CR,[COLLECTION]퍼피 페어아일 베스트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZSW6B705CR,크림 짜임 반팔카라니트,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS4D003CR,[클리어런스][잉글리쉬 가든] 플라워 엠브로이더리 그래픽 맨투맨,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS4D345CR,[클리어런스]크림 니트라이크 컬러블럭 맨투맨,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS4D403CR,[클리어런스]크림 반터틀넥 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS4D431CR,[클리어런스]크림 긴팔 피케 카라 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS4D437CR,[클리어런스]크림 티핑 배색 피케 카라 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS4D601CR,[클리어런스]크림 니트라이크 맨투맨,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS4D605CR,[클리어런스]크림 와플조직 헨리넥,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS4F301CR,[클리어런스][SOFT COTTON] 크림 인터록 스트라이프 카라 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5A104CR,크림 조직감 스트라이프 오픈카라 맨투맨,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5A204CR,크림 스트라이프 긴팔 카라 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5B407CR,크림 스트라이프 오픈카라 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5B411CR,솔리드 오픈 카라티,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5B435CR,[SOFT COTTON] 크림 스트라이프 반팔 카라 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5B547CR,[AIRY TWILL] 크림 슬릿넥 컬러블럭 반팔 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5B702CR,[COLLECTION] 그래픽 크루넥 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5B705CR,[COLLECTION] 크림 그래픽 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5D344CR,크림 소매블럭 맨투맨,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5F361CR,[ESSENTIAL] 크림 냉감 와플 조직 긴팔 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS5F362CR,크림 스트라이프 긴팔 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6A104CR,크림 티핑 카라 반집업 맨투맨,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6A204CR,크림 패턴 긴팔 피케 폴로셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6B408CR,크림 티핑 슬릿넥 폴로셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6B409CR,크림 린넨 스트라이프 폴로셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6B434CR,크림 쿨맥스 스트라이프 폴로셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6B502CR,[COOLIGHT TECH] 크림 레이어드 크루넥 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6B503CR,[TORAY Series]크림 와플조직 헨리넥,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6B506CR,크림 티핑 조직감 크루넥 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6B508CR,크림 린넨 스트라이프 크루넥 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6B547CR,크림 슬릿넥 컬러블럭 반팔 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6B751CR,[HAZZYS HARRY] 크림 카라배색 폴로셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,HZTS6B753CR,[HAZZYS HARRY] 크림 해리 그래픽 티셔츠,헤지스 남성,hazzys_men_products_enriched_all.csv
CR,IEPA5E103CR,액션 플레어 코튼 팬츠 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IEPA5F005CR,워시드 더티 와이드핏 데님 팬츠 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IEPA6E101CR,워시드 더블니 카펜터 팬츠 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IEPA6E404CR,커브드 와이드 데님 팬츠 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IESH5E410CR,제퍼 와플 크로셰 반팔 셔츠 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IESO4G001CR,[클리어런스]크림 올웨이즈 EVA 슬라이드 슬리퍼,일꼬르소,ilcorso_products_enriched_all.csv
CR,IESW5E401CR,세인트 스트라이프 반팔 니트 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IESW5E501CR,에센셜 카라 반팔 니트 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IESW5E502CR,에센셜 케이블 카라 반팔 니트 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IESW5E503CR,에센셜 라운드 반팔 니트 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IESW6E301CR,메쉬 니트 베스트 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IETS5E405CR,가먼트 다잉 헨리넥 반팔 티셔츠 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IETS5E415CR,제퍼 와플 크로셰 슬리브리스 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IETS5E417CR,LIVING STAR 링거 반팔 티셔츠 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,IETS5F503CR,에센셜 모크넥 롱슬리브 크림,일꼬르소,ilcorso_products_enriched_all.csv
CR,JNJU4C502CR,[클리어런스]크림 하이브리드 페이크 스웨이드 점퍼,질스튜어트 뉴욕 남성,jillstuartnewyork_men_products_enriched_all.csv
CR,TNJA5F104CR,Corduroy Jacket (Cream),티엔지티,tngt_men_products_enriched_all.csv
CR,TNJA6E203CR,Comfort Linen Jacket (Cream),티엔지티,tngt_men_products_enriched_all.csv
CR,TNPA5F107CR,Corduroy Semi-wide fit Pants (Cream),티엔지티,tngt_men_products_enriched_all.csv
CR,TNPA6E202CR,Wide Straight Fit Linen Pants (Cream),티엔지티,tngt_men_products_enriched_all.csv
