product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,season_name_raw,season_spring,season_summer,season_fall,season_winter,season_all,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail,lf_category_l1,lf_category_l2,lf_category_l3,display_category_id,soldout,source_file,category_code,color_code
DMJU5AN71N2,네이비 단색 울혼방 긴팔점퍼,닥스 남성,DM,1001,2,[25SS],봄,1,0,0,0,0,850000,448800,47,0,0,0,0.0,220,0,5,40,"95:5, 100:19, 105:11, 110:4, 115:1",40,네이비:40,남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,N2
WMJU4DC74N3,[클리어런스][스테디셀러] 네이비 모피 구스다운 패딩점퍼,닥스 남성,WM,1001,2,[24FW],겨울,0,0,0,1,0,1150000,465750,59,0,0,9,5.0,510,0,69,14,"095:5, 100:0, 105:0, 110:9, 115:0",14,진한 네이비:14,남성의류,점퍼,패딩점퍼,,,daks_men_products_enriched_all.csv,JU,N3
DMJU5D001N3,다크네이비 밍크퍼 카라 탈착 후드 구스다운 점퍼,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,1290000,812700,37,0,0,15,5.0,1,0,106,4,"95:0, 100:0, 105:3, 110:1, 115:0",6,"그레이:2, 진한 네이비:4",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,N3
DMSH4DN14N3,[클리어런스]코튼100% 기모 BRITAIN CHECK 셔츠,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,340000,137700,59,0,0,4,5.0,80,0,12,3,"95:0, 100:0, 105:1, 110:2, 115:0",3,"진한 네이비:3, 레드:0",남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,N3
DMSW5AT60B3,[DENIM COLLECTION] 다크블루 체크 라운드 긴팔 스웨터,닥스 남성,DM,1001,2,[25SS],봄,1,0,0,0,0,400000,211200,47,0,0,0,0.0,33,0,1,14,"95:5, 100:4, 105:4, 110:0, 115:1",14,진한 블루:14,남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,B3
DMSW5C011W1,[D-CHECK] 라이트브라운 워셔블 체크 조직감 티넥 스웨터,닥스 남성,DM,1001,2,[25FW],가을,0,0,1,0,0,350000,220500,37,0,0,3,4.7,599,0,10,12,"95:3, 100:1, 105:6, 110:2, 115:0",28,"네이비:16, 밝은 브라운:12",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,W1
DMPA4BO71N2,[반값세일][P.OLIVEIRA] 울폴리 써머 치노 팬츠,닥스 남성,DM,1001,2,[24SS],여름,0,1,0,0,0,340000,168300,50,0,0,12,4.7,231,0,4,28,"79 (31):6, 82 (32):9, 85 (33):5, 88 (34):1, 91 (36):2, 94 (37):2, 97 (39):1, 100 (40):2",60,"밝은 그레이:17, 베이지:15, 네이비:28",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,N2
DMSH5BC04WT,화이트 버튼다운 면혼방 캐주얼긴팔셔츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,220000,138600,37,0,0,17,4.9,604,0,5,19,"95:7, 100:8, 105:3, 110:1, 115:0",71,"밝은 블루:26, 밝은 초록:26, 흰색:19",남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,WT
DMTS6B002K3,[GIFT] 다크카키 하우스체크 니트카라 반팔 티셔츠,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,220000,198000,10,0,0,1,5.0,136,0,2,75,"95:3, 100:57, 105:5, 110:6, 115:4",318,"블랙:136, 베이지:71, 진한 카키:75, 브라운:36",남성의류,티셔츠,반팔티셔츠,,,daks_men_products_enriched_all.csv,TS,K3
DMPA5B302N3,[D-SET UP] 다크네이비 시어서커 치노 팬츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,159000,100170,37,0,0,42,5.0,458,0,6,13,"79 (31):9, 82 (32):0, 85 (33):0, 88 (34):0, 91 (36):0, 94 (37):0, 97 (39):4, 100 (40):0",13,진한 네이비:13,남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,N3
DMJA5B061I2,[SET-UP] 초경량 베이지 써머 자켓,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,690000,434700,37,0,0,9,5.0,325,0,7,9,"46S (95S):1, 48R (100R):0, 48S (100S):0, 50R (105R):1, 50S (105S):1, 52L (110L):1, 52R (110R):0, 54L (115L):2, 54R (115R):2, 56L (120L):1",23,"베이지:9, 네이비:14",남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,I2
DMJU4CN72N2,[클리어런스][CONTE] 을 마이크로 조직 블루종 점퍼,닥스 남성,DM,1001,2,[24FW],가을,0,0,1,0,0,890000,360450,59,0,0,6,4.8,70,0,10,8,"95:7, 100:1, 105:0, 110:0, 115:0",21,"네이비:8, 브라운:13",남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,N2
DMSH5C004W1,라이트그레이 헤링본 셔츠,닥스 남성,DM,1001,2,[25FW],가을,0,0,1,0,0,250000,157500,37,0,0,7,5.0,235,0,0,30,"95:13, 100:8, 105:7, 110:2, 115:0",85,"밝은 블루:27, 와인:28, 밝은 브라운:30",남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,W1
DMPA6B051N3,다크네이비 여름 기능성 경량 팬츠,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,290000,261000,10,0,0,0,0.0,76,0,1,28,"79 (31):0, 82 (32):8, 85 (33):6, 88 (34):11, 91 (36):0, 94 (37):2, 97 (39):1, 100 (40):0",38,"그레이:10, 진한 네이비:28",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,N3
DMPA4AC21N3,[반값세일]코튼라이크 치노 팬츠,닥스 남성,DM,1001,2,[24SS],봄,1,0,0,0,0,290000,143550,50,0,0,35,4.8,236,0,2,29,"76 (30):0, 79 (31):0, 82 (32):7, 85 (33):4, 88 (34):5, 91 (36):4, 94 (37):4, 97 (39):2, 100 (40):3",77,"캐멀:39, 그레이:9, 진한 네이비:29",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,N3
DMJU6A053I2,[THE ORIGINAL] [BESTE] 베이지 카라배색 점퍼,닥스 남성,DM,1001,1,[26SS],봄,1,0,0,0,0,790000,711000,10,0,0,0,0.0,20,0,4,7,"95:1, 100:2, 105:2, 110:1, 115:1",7,베이지:7,남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,I2
DMNE5F027G1,2도 격자 패턴 넥타이,닥스 남성,DM,1001,2,[25FW],"가을, 겨울",0,0,1,1,0,120000,75600,37,0,0,3,4.7,180,0,0,0,,48,밝은 그레이:48,패션소품,넥타이,,,,daks_men_products_enriched_all.csv,NE,G1
WMSH5A007WT,[스테디셀러] 화이트 버튼다운 린넨 긴팔캐주얼셔츠,닥스 남성,WM,1001,2,[25SS],봄,1,0,0,0,0,250000,143000,42,0,0,3,5.0,102,0,4,153,"095:41, 100:63, 105:37, 110:10, 115:2",418,"밝은 블루:131, 네이비:134, 흰색:153",남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,WT
WMSH5A006N2,[스테디셀러]네이비 로고자수 면 긴팔캐주얼셔츠,닥스 남성,WM,1001,2,[25SS],봄,1,0,0,0,0,220000,125840,42,0,0,0,0.0,28,0,3,82,"095:19, 100:25, 105:23, 110:10, 115:5",150,"밝은 블루:68, 네이비:82",남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,N2
DMNE4F003B2,[클리어런스][이태리] 디자인 조직 타이,닥스 남성,DM,1001,2,[24FW],"가을, 겨울",0,0,1,1,0,190000,76950,59,0,0,1,5.0,13,0,0,2,XXX:2,2,블루:2,패션소품,넥타이,,,,daks_men_products_enriched_all.csv,NE,B2
DMPA6B055B1,라이트블루 유로저지 팬츠,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,350000,315000,10,0,0,0,0.0,67,0,0,19,"79 (31):3, 82 (32):2, 85 (33):7, 88 (34):2, 91 (36):1, 94 (37):1, 97 (39):2, 100 (40):1",38,"밝은 블루:19, 초록:19",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,B1
0DST5C040BK,[V.B.C] 블랙 솔리드 수트,닥스 남성 세트,0D,1001,2,[25FW],가을,0,0,1,0,0,1290000,812700,37,0,0,0,0.0,275,0,8,0,,13,블랙:13,남성의류,정장,,,,daks_men_products_enriched_all.csv,ST,BK
DMSH4CN70B3,[클리어런스][REDA]울혼방 마이크로 하운드투스 저지 셔츠,닥스 남성,DM,1001,2,[24FW],가을,0,0,1,0,0,320000,129600,59,0,0,1,5.0,97,0,1,12,"95:5, 100:3, 105:3, 110:1, 115:0",21,"진한 블루:12, 그레이:9",남성의류,셔츠,긴팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,B3
WMTS4BN32P2,[반값세일][스테디셀러]핑크 스트라이프 면혼방 반팔카라티셔츠,닥스 남성,WM,1001,2,[24SS],여름,0,1,0,0,0,200000,99000,50,0,0,20,4.4,503,0,1,9,"095:3, 100:5, 105:0, 110:1",19,"블루:10, 핑크:9",남성의류,티셔츠,반팔티셔츠,,,daks_men_products_enriched_all.csv,TS,P2
WMPA4BC52CG,[반값세일][스테디셀러]차콜그레이 단색 밴딩팬츠,닥스 남성,WM,1001,2,[24SS],여름,0,1,0,0,0,270000,133650,50,0,0,4,5.0,380,0,4,21,"31(79cm):3, 32(82cm):0, 33(85cm):2, 34(88cm):5, 36(91cm):1, 37(94cm):4, 39(97cm):3, 40(100cm):3",32,"차콜 그레이:21, 진한 초록:11",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,CG
DMJA5B002G2,[SARTI] 그레이 써머 써커 자켓,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,1190000,728280,38,0,0,1,5.0,734,0,1,7,"46S (95S):0, 48R (100R):0, 48S (100S):1, 50R (105R):0, 50S (105S):0, 52L (110L):0, 52R (110R):1, 54L (115L):1, 54R (115R):2, 56L (120L):2",22,"그레이:7, 네이비:15",남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,G2
DMPA5BC51I2,나일론코튼 베이지 써머 기능성 팬츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,280000,176400,37,0,0,41,4.9,1,0,2,6,"76 (30):0, 79 (31):0, 82 (32):0, 85 (33):1, 88 (34):0, 91 (36):0, 94 (37):3, 97 (39):1, 100 (40):1",101,"그레이:35, 베이지:6, 진한 네이비:60",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,I2
DMSS6E002MU,솔리드 립 중목 양말 3종 세트,닥스 남성,DM,1001,1,[26SS],"봄, 여름",1,1,0,0,0,40000,36000,10,0,0,2,4.5,109,0,1,30,FREE:30,30,MULTI COLOR:30,패션소품,양말,남성양말,,,daks_men_products_enriched_all.csv,SS,MU
DMTR5D001N3,다크네이비 라이너 탈착 3WAY 트렌치 코트,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,990000,623700,37,0,0,2,4.5,321,0,27,115,"95:34, 100:49, 105:20, 110:8, 115:4",173,"진한 네이비:115, 진한 세피아:58",남성의류,코트,하프코트,,,daks_men_products_enriched_all.csv,TR,N3
DMHE4F001E3,[클리어런스]그린 짜임 울혼방 헌팅캡,닥스 남성,DM,1001,2,[24FW],"가을, 겨울",0,0,1,1,0,170000,68850,59,0,0,0,0.0,259,0,17,1,00F:1,1,진한 초록:1,패션소품,모자,남성군모/헌팅캡,,,daks_men_products_enriched_all.csv,HE,E3
DMTR5AT04I2,베이지 단색 면혼방 하프코트,닥스 남성,DM,1001,2,[25SS],봄,1,0,0,0,0,790000,451880,42,0,0,1,5.0,22,0,12,3,"95:0, 100:2, 105:1",3,베이지:3,남성의류,코트,하프코트,,,daks_men_products_enriched_all.csv,TR,I2
DMTS5A301G2,[SORONA] 그레이 삼색 TAPE 포인트 긴팔 카라티,닥스 남성,DM,1001,2,[25SS],봄,1,0,0,0,0,179000,102390,42,0,0,127,4.8,907,0,9,1,"95:0, 100:0, 105:0, 110:0, 115:1, 120:0",6,"그레이:1, 진한 네이비:0, 흰색:5",남성의류,티셔츠,긴팔티셔츠,,,daks_men_products_enriched_all.csv,TS,G2
DMCO5D001G1,[COLOMBO] 라이트그레이 캐시미어 100% 체스터 코트,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,1890000,1190700,37,0,0,7,4.9,587,0,49,2,"095:0, 100:0, 105:2, 110:0, 115:0",8,"밝은 그레이:2, 그레이:3, 네이비:3",남성의류,코트,롱코트,,,daks_men_products_enriched_all.csv,CO,G1
DMTS5C501E3,[닥스훈트] 다크그린 체크 플라켓 카라 티셔츠,닥스 남성,DM,1001,2,[25FW],가을,0,0,1,0,0,199000,125370,37,0,0,80,4.8,872,0,24,78,"95:8, 100:34, 105:21, 110:12, 115:2, 120:1",209,"차콜 그레이:82, 진한 초록:78, 진한 네이비:49",남성의류,티셔츠,긴팔티셔츠,,,daks_men_products_enriched_all.csv,TS,E3
WMNE5E031N2,[스테디셀러] 네이비 스트라이프 실크 넥타이,닥스 남성,WM,1001,2,[25SS],"봄, 여름",1,1,0,0,0,120000,75600,37,0,0,0,0.0,45,0,14,43,XXX:43,43,네이비:43,패션소품,넥타이,,,,daks_men_products_enriched_all.csv,NE,N2
DMTS5BC06G2,[COOL MESH] 그레이 체크 프린트 반팔 카라 티셔츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,190000,116280,38,0,0,33,5.0,2,0,3,83,"95:9, 100:43, 105:26, 110:4, 115:1",252,"블루:91, 그레이:83, 네이비:78",남성의류,티셔츠,반팔티셔츠,,,daks_men_products_enriched_all.csv,TS,G2
DMSW5AC41I2,[CHECK] 코튼100% 베이지 체크 집업 스웨터,닥스 남성,DM,1001,2,[25SS],봄,1,0,0,0,0,450000,257400,42,0,0,6,5.0,108,0,20,6,"95:0, 100:3, 105:2, 110:1, 115:0",6,베이지:6,남성의류,가디건,기본가디건,,,daks_men_products_enriched_all.csv,SW,I2
WMSH4BU12N2,[반값세일][스테디셀러]네이비 체크 울혼방 반팔캐주얼셔츠,닥스 남성,WM,1001,2,[24SS],여름,0,1,0,0,0,220000,108900,50,0,0,10,4.8,778,0,3,32,"095:20, 100:4, 105:6, 110:1, 115:1",55,"블루:23, 네이비:32",남성의류,셔츠,반팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,N2
DMPA3D052G3,[클리어런스][Imported Fabric] 폴리비스코스 기능성 그레이 노턱 팬츠,닥스 남성,DM,1001,2,[23FW],겨울,0,0,0,1,0,270000,97200,64,0,0,51,4.6,210,0,19,3,"79 (31):0, 82 (32):0, 85 (33):0, 88 (34):0, 91 (36):1, 94 (37):0, 97 (39):0, 100 (40):2",11,"블랙:0, 진한 그레이:3, 네이비:6, 브라운:2",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,G3
DMNE6E026G2,[SIGNITURE] 그레이 DD로고 자카드 넥타이,닥스 남성,DM,1001,1,[26SS],"봄, 여름",1,1,0,0,0,120000,108000,10,0,0,2,3.0,420,0,6,15,XXX:15,66,"블루:31, 그레이:15, 네이비:11, 밝은 브라운:9",패션소품,넥타이,,,,daks_men_products_enriched_all.csv,NE,G2
DMPA5B303G2,[COOLMAX] 그레이 테이퍼드핏 데님 팬츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,219000,137970,37,0,0,108,4.8,1,10,2,2,"79 (31):0, 82 (32):0, 85 (33):0, 88 (34):0, 91 (36):0, 94 (37):0, 97 (39):0, 100 (40):2",17,"블루:15, 그레이:2, 네이비:0",남성의류,데님팬츠,롱,,,daks_men_products_enriched_all.csv,PA,G2
DMJA4D015N3,[클리어런스][LORO PIANA 원단] 수리 알파카 체크 자켓,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,1190000,481950,59,0,0,15,4.8,245,0,63,7,"46S (95S):2, 48R (100R):0, 48S (100S):0, 50R (105R):2, 50S (105S):3, 52L (110L):0, 52R (110R):0, 54L (115L):0, 54R (115R):0, 56L (120L):0",7,진한 네이비:7,남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,N3
DMJU6A054I3,[THE ORIGINAL] [REGGIANI] 다크베이지 마이크로패턴 점퍼,닥스 남성,DM,1001,1,[26SS],봄,1,0,0,0,0,950000,855000,10,0,0,1,5.0,41,0,9,7,"95:2, 100:3, 105:2, 110:0, 115:0",7,진한 베이지:7,남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,I3
DMSW4DC06N2,[클리어런스][Prime Wool]울100% 하프넥 스웨터,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,290000,117450,59,0,0,43,4.8,396,0,32,1,"95:0, 100:1, 105:0, 110:0, 115:0",5,"진한 그레이:0, 밝은 베이지:4, 네이비:1",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,N2
DMJU5C074T2,[MARZOTTO] 터키쉬블루 울써커 블루종 점퍼,닥스 남성,DM,1001,2,[25FW],가을,0,0,1,0,0,990000,712800,28,0,0,1,5.0,225,0,11,25,"95:5, 100:13, 105:1, 110:4, 115:2",47,"밝은 베이지:22, 청록:25",남성의류,점퍼,캐쥬얼점퍼,,,daks_men_products_enriched_all.csv,JU,T2
DMSW5D304N2,네이비 울100% 풀집업 케이블 스웨터,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,329000,207270,37,0,0,24,4.8,269,0,71,95,"95:23, 100:31, 105:26, 110:11, 115:4, 120:0",264,"베이지:169, 네이비:95",남성의류,가디건,기본가디건,,,daks_men_products_enriched_all.csv,SW,N2
DMTR5AN01G1,라이트그레이 스탠드 카라 라이너 트렌치코트,닥스 남성,DM,1001,2,[25SS],봄,1,0,0,0,0,890000,469920,47,0,0,4,5.0,157,0,10,32,"95:9, 100:14, 105:6, 110:1, 115:2",56,"밝은 그레이:32, 진한 네이비:24",남성의류,코트,트렌치코트,,,daks_men_products_enriched_all.csv,TR,G1
WMTR4AC02N2,[반값세일][스테디셀러] 폴리 탈착내피 하프코트 네이비,닥스 남성,WM,1001,2,[24SS],봄,1,0,0,0,0,850000,420750,50,0,0,48,4.9,809,0,33,1,"095:0, 100:0, 105:0, 110:1, 115:0",31,"그레이:29, 베이지:1, 네이비:1",남성의류,코트,하프코트,,,daks_men_products_enriched_all.csv,TR,N2
DMSW5BN03P2,코튼 혼방 핑크 컬러 믹스 카라넥 반팔 스웨터,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,320000,188670,41,0,0,5,5.0,618,0,2,57,"95:14, 100:23, 105:15, 110:3, 115:2",105,"그레이:29, 베이지:19, 핑크:57",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,P2
DMJU3D002I2,[클리어런스]밍크 FUR 넥 탈부착 베이지 성동 다운 점퍼,닥스 남성,DM,1001,2,[23FW],겨울,0,0,0,1,0,990000,356400,64,0,0,68,4.7,117,0,44,5,"95:0, 100:2, 105:1, 110:2, 115:0",5,"진한 그레이:0, 베이지:5, 진한 네이비:0",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,I2
WMTS5B311B3,[스테디셀러] 블루 체크 반팔카라티셔츠,닥스 남성,WM,1001,2,[25SS],여름,0,1,0,0,0,220000,138600,37,0,0,0,0.0,54,0,2,212,"095:32, 100:91, 105:62, 110:20, 115:7",609,"진한 블루:212, 카키:200, 네이비:197",남성의류,티셔츠,반팔티셔츠,,,daks_men_products_enriched_all.csv,TS,B3
0OST4D011N2,[스테디셀러] 네이비 체크 울캐시미어혼방 수트,닥스 남성 세트,0O,1001,2,[24FW],겨울,0,0,0,1,0,1090000,490500,55,0,0,7,4.9,1,0,20,0,,25,네이비:25,남성의류,정장,,,,daks_men_products_enriched_all.csv,ST,N2
DMPA6B071E2,[ZIGNONE] 그린 울팬츠,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,550000,445500,19,0,0,0,0.0,0,0,1,8,"79 (31):1, 82 (32):1, 85 (33):1, 88 (34):2, 91 (36):1, 94 (37):1, 97 (39):1",8,초록:8,남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,E2
DMTR3D042K2,[클리어런스][Imported Fabric] 스웨이드 다운 카키 트렌치코트,닥스 남성,DM,1001,2,[23FW],겨울,0,0,0,1,0,990000,356400,64,0,0,25,4.8,108,0,11,1,"95:0, 100:0, 105:0, 110:1, 115:0",3,"베이지:2, 카키:1",남성의류,코트,트렌치코트,,,daks_men_products_enriched_all.csv,TR,K2
DMJA4D003N2,[클리어런스][BOTTO GIUSEPPE] 울 텍스쳐드 저지 자켓,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,1190000,481950,59,0,0,6,4.8,145,0,22,13,"46S (95S):1, 48R (100R):3, 48S (100S):0, 50R (105R):1, 50S (105S):2, 52L (110L):2, 52R (110R):0, 54L (115L):1, 54R (115R):1, 56L (120L):2",16,"차콜 그레이:3, 네이비:13",남성의류,자켓,숏/하프자켓,,,daks_men_products_enriched_all.csv,JA,N2
DMNE5F008B2,2도 페이즐리 패턴 넥타이,닥스 남성,DM,1001,2,[25FW],"가을, 겨울",0,0,1,1,0,150000,94500,37,0,0,1,5.0,24,0,3,11,XXX:11,11,블루:11,패션소품,넥타이,,,,daks_men_products_enriched_all.csv,NE,B2
WMTS4B003N2,[반값세일][스테디셀러]네이비 체크배색 면혼방 반팔카라티셔츠,닥스 남성,WM,1001,2,[24SS],여름,0,1,0,0,0,200000,99000,50,0,0,75,4.8,1,0,0,7,"095:7, 100:0, 105:0, 110:0, 115:0",45,"블랙:13, 와인:8, 그레이:10, 베이지:7, 네이비:7",남성의류,티셔츠,반팔티셔츠,,,daks_men_products_enriched_all.csv,TS,N2
DMCO5D021G2,라이트그레이 울 다운 코트,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,1590000,1001700,37,0,0,1,5.0,710,0,32,4,"095:1, 100:2, 105:0, 110:0, 115:1",7,"탁한 블루:3, 그레이:4",남성의류,코트,하프코트,,,daks_men_products_enriched_all.csv,CO,G2
DMJU4DT94T3,[클리어런스]블루 멜란지 구스다운점퍼,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,1790000,724950,59,0,0,3,5.0,40,0,31,8,"95:2, 100:6, 105:0, 110:0, 115:0",8,진한 청록:8,남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,T3
WMSH4BC22B1,[반값세일][스테디셀러]블루 멜란지 반팔캐주얼셔츠,닥스 남성,WM,1001,2,[24SS],여름,0,1,0,0,0,180000,89100,50,0,0,21,4.8,1,0,0,18,"095:6, 100:8, 105:1, 110:2, 115:1",201,"밝은 블루:18, 밝은 초록:183",남성의류,셔츠,반팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,B1
DMPA5BC03BK,블랙 단색 울혼방 팬츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,300000,189000,37,0,0,5,5.0,175,0,4,10,"76 (30):0, 79 (31):0, 82 (32):2, 85 (33):3, 88 (34):3, 91 (36):1, 94 (37):0, 97 (39):0, 100 (40):1",10,블랙:10,남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,BK
DMSW5C001D2,버건디 플레인 카라넥 스웨터,닥스 남성,DM,1001,2,[25FW],가을,0,0,1,0,0,290000,182700,37,0,0,7,4.9,805,0,10,25,"95:7, 100:13, 105:2, 110:2, 115:1",120,"차콜 그레이:61, 와인:25, 베이지:34",남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,D2
DMPA5BC02G3,[TOLLEGNO] 다크그레이 써머 울 노턱 팬츠,닥스 남성,DM,1001,2,[25SS],여름,0,1,0,0,0,300000,189000,37,0,0,12,4.5,732,0,0,19,"76 (30):0, 79 (31):4, 82 (32):3, 85 (33):3, 88 (34):4, 91 (36):2, 94 (37):3, 97 (39):0, 100 (40):0",44,"탁한 블루:18, 진한 그레이:19, 네이비:7",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,G3
DMPA4DC23T2,[클리어런스][OLIMPIAS] 몰스킨 겨울 치노,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,270000,109350,59,0,0,42,4.9,277,0,15,3,"79 (31):0, 82 (32):0, 85 (33):1, 88 (34):0, 91 (36):0, 94 (37):1, 97 (39):1, 100 (40):0",7,"캐멀:3, 그레이:1, 청록:3",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,T2
DMTS5C012G2,그레이 솔리드 카라 티셔츠,닥스 남성,DM,1001,2,[25FW],가을,0,0,1,0,0,260000,163800,37,0,0,6,4.5,336,0,5,26,"95:7, 100:13, 105:4, 110:2, 115:0",66,"블랙:15, 그레이:26, 미색:25",남성의류,티셔츠,긴팔티셔츠,,,daks_men_products_enriched_all.csv,TS,G2
DMPA5D083N2,[OBS] [LOROPIANA 원단] 네이비 울 팬츠,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,550000,346500,37,0,0,0,0.0,155,0,2,3,"79 (31):0, 82 (32):0, 85 (33):0, 88 (34):0, 91 (36):1, 94 (37):1, 97 (39):1",4,"진한 베이지:1, 네이비:3",남성의류,팬츠,롱팬츠,,,daks_men_products_enriched_all.csv,PA,N2
DMNE6E026W1,[SIGNITURE] 라이트브라운 DD로고 자카드 넥타이,닥스 남성,DM,1001,1,[26SS],"봄, 여름",1,1,0,0,0,120000,108000,10,0,0,2,3.0,420,0,5,9,XXX:9,66,"블루:31, 그레이:15, 네이비:11, 밝은 브라운:9",패션소품,넥타이,,,,daks_men_products_enriched_all.csv,NE,W1
DMSW4DT36IV,[클리어런스]캐시미어 혼방 페어아일 하프집업 스웨터,닥스 남성,DM,1001,2,[24FW],겨울,0,0,0,1,0,590000,238950,59,0,0,5,5.0,29,0,9,8,"95:1, 100:4, 105:1, 110:2",8,아이보리:8,남성의류,니트/스웨터,,,,daks_men_products_enriched_all.csv,SW,IV
DMSH6B301I1,[EXCLUSIVE] 라이트베이지 시어서커 스프라이프 반팔 셔츠,닥스 남성,DM,1001,1,[26SS],여름,0,1,0,0,0,179000,161100,10,0,0,0,0.0,11,0,0,181,"95:28, 100:44, 105:53, 110:20, 115:16, 120:20",534,"블루:173, 밝은 베이지:181, 밝은 핑크:180",남성의류,셔츠,반팔캐쥬얼셔츠,,,daks_men_products_enriched_all.csv,SH,I1
DMSW6A063N2,네이비 울 라운드넥 니트 가디건,닥스 남성,DM,1001,1,[26SS],봄,1,0,0,0,0,490000,441000,10,0,0,0,0.0,25,0,6,9,"95:2, 100:3, 105:1, 110:2, 115:1",16,"그레이:7, 네이비:9",남성의류,가디건,기본가디건,,,daks_men_products_enriched_all.csv,SW,N2
DMJU5D003G2,[LIMONTA] 그레이 후드 탈착 니트넥 구스다운 점퍼,닥스 남성,DM,1001,2,[25FW],겨울,0,0,0,1,0,890000,560700,37,0,0,22,4.6,1,0,110,7,"95:0, 100:4, 105:1, 110:2, 115:0",45,"그레이:7, 밝은 베이지:13, 네이비:25",남성의류,점퍼,다운점퍼,,,daks_men_products_enriched_all.csv,JU,G2
