product_code,product_name,brand_name,brand_id,brand_group_id,product_sale_type,season,season_name_raw,season_spring,season_summer,season_fall,season_winter,season_all,original_price,sale_price,discount_rate,sale_count,cart_count,review_count,review_score,purchase_count,viewing_count,wish_count,size_total_stock,size_stock_detail,color_total_stock,color_stock_detail,lf_category_l1,lf_category_l2,lf_category_l3
0TPA6E205I2,Kinoshita Seersucker Jacket & Semi-Wide Pants (Light Beige),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,0,0,,190,베이지:190,남성의류,정장,
0TJA4F102I2,[SET] 베이지 피크드 더블 트윌 자켓 + 와이드핏 팬츠 셋업,티엔지티 세트,0TT,1004,2,,,0,0,0,0,0,248000,212040,14,0,0,21,4.9,211,0,8,0,,65,베이지:65,남성의류,자켓,숏/하프자켓
TNJU5F208BK,Karakoram Short Goose Down Jumper (Black),티엔지티,B000,1004,2,,겨울,0,0,0,1,0,309000,194670,37,0,0,82,4.9,1,0,645,1,"95:0, 100:0, 105:0, 110:1",20,"블랙:1, 카키:19",남성의류,점퍼,다운점퍼
0TJA5F201G2,Pin-stripe Wool Single Suit Set-up (Grey),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,348000,219240,37,0,0,20,4.8,1,0,97,0,,75,그레이:75,남성의류,수트/셋업,캐주얼 셋업
0TJA5F104CR,Corduroy Suit Set-up (Cream),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,268000,168840,37,0,0,43,4.7,622,0,21,0,,172,크림:172,남성의류,수트/셋업,캐주얼 셋업
TNTS5E220BK,Lemon Graphic T-Shirt (Black),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,1,5.0,42,0,2,165,"95:41, 100:55, 105:50, 110:19",318,"블랙:165, 흰색:153",남성의류,티셔츠,반팔티셔츠
TNPA5F203G2,Velvet-knit Wide fit Banding Pants (Grey),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,89000,56070,37,0,0,152,4.9,2,0,121,1,"078 (30):0, 082 (32):1, 086 (34):0, 090 (36):0",1,"블랙:0, 그레이:1, 베이지:0",남성의류,팬츠,롱팬츠
0TTS6E212I2,Yoyogi Pleats Polo & Wide Pants (Beige),요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,178000,160200,10,0,0,1,5.0,51,0,0,0,,250,베이지:250,남성의류,수트/셋업,캐주얼 셋업
0TTS6E213W2,Yoyogi Pleats Tee & Pleats Wide Pants (Black) Set-up,요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,178000,160200,10,0,0,18,4.7,487,0,0,0,,204,블랙:204,남성의류,수트/셋업,캐주얼 셋업
0TPA6E014BK,Yoyogi Pleats Polo & Pleats Tapered Pants (Black),요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,178000,160200,10,0,0,8,5.0,321,0,1,0,,123,블랙:123,남성의류,수트/셋업,캐주얼 셋업
TNCO4F103BK,블랙 『Cashmere-Blended』 오버핏 더블브레스트 코트,티엔지티,B000,1004,2,[24FW],"가을, 겨울",0,0,1,1,0,299000,125130,58,0,0,26,4.9,268,0,85,1,"95:1, 100:0, 105:0, 110:0",1,블랙:1,남성의류,코트,롱코트
TNCO4F100BK,블랙 『Cashmere-Blended』 루즈핏 히든 싱글코트,티엔지티,B000,1004,2,[24FW],"가을, 겨울",0,0,1,1,0,299000,125130,58,0,0,21,4.7,317,0,91,23,"95:23, 100:0, 105:0, 110:0",101,"블랙:23, 그레이:78",남성의류,코트,롱코트
0TJA6E205BK,Kinoshita Seersucker Jacket & Semi-Wide Fit Pants (Black),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"봄, 여름, 상반기",1,1,0,0,0,228000,205200,10,0,0,0,0.0,18,0,0,0,,484,블랙:484,남성의류,수트/셋업,캐주얼 셋업
0TPA6E006BK,Kinoshita Collarless Jacket & Tapered Pants (Black),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,0,0,,296,블랙:296,남성의류,정장,
TNCO5F102G2,Pin-stripe Tailored Double-breasted Coat (Gray),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,309000,194670,37,0,0,17,4.9,615,0,109,98,"95:20, 100:59, 105:19, 110:0",195,"블랙:97, 그레이:98",남성의류,코트,롱코트
TNJU5F207BK,European-goose Duffle Long Down Jumper (Black),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,339000,213570,37,0,0,111,4.8,1,0,519,1,"95:0, 100:0, 105:1, 110:0",176,"블랙:1, 카키:175",남성의류,점퍼,다운점퍼
0TPA6E209I2,Yoyogi Pleats Polo & Shorts (Beige),요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,158000,142200,10,0,0,0,0.0,0,0,0,0,,187,베이지:187,남성의류,수트/셋업,캐주얼 셋업
0TPA6E209BK,Yoyogi Pleats Polo & Shorts (Black),요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,158000,142200,10,0,0,0,0.0,23,0,0,0,,284,블랙:284,남성의류,수트/셋업,캐주얼 셋업
TNPA5F202G2,Waist Detail Wool Wide Pants (Grey),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,99000,62370,37,0,0,74,4.8,1,0,230,2,"078 (30):1, 082 (32):0, 086 (34):1, 090 (36):0",70,"블랙:3, 그레이:2, 카키:65",남성의류,팬츠,슬랙스
TNSW5F106W2,Cashmere Blended Mock-neck Knit Top (Brown),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,99000,62370,37,0,0,100,4.7,1,0,130,10,"95:9, 100:0, 105:1, 110:0",10,"블랙:0, 브라운:10",남성의류,니트/스웨터,
0TJA5F104W2,Corduroy Suit Set-up (Brown),티엔지티 세트,0T,1004,2,,,0,0,0,0,0,268000,168840,37,0,0,56,4.8,1,0,95,0,,458,브라운:458,남성의류,수트/셋업,캐주얼 셋업
0TTS6E213N2,Yoyogi Pleats Tee & Pleats Wide Pants (Navy) Set-up,요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,178000,160200,10,0,0,3,5.0,84,0,1,0,,248,네이비:248,남성의류,수트/셋업,캐주얼 셋업
TNPA5E202I2,Cotton Cargo Bermuda Pants (Beige),티엔지티,B000,1004,2,,"봄, 여름",1,1,0,0,0,89000,56070,37,0,0,1,5.0,121,0,2,181,"078 (30):27, 082 (32):67, 086 (34):54, 090 (36):33",359,"블랙:178, 베이지:181",남성의류,팬츠,하프팬츠(5부~7부)
TNPA5F202BK,Waist Wool Blended Wide Pants (Black),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,99000,62370,37,0,0,74,4.8,1,0,104,3,"078 (30):2, 082 (32):1, 086 (34):0, 090 (36):0",70,"블랙:3, 그레이:2, 카키:65",남성의류,팬츠,슬랙스
TNCO4F102BK,블랙 『Cashmere-Blended』 오버핏 싱글브레스트 코트,티엔지티,B000,1004,2,[24FW],"가을, 겨울",0,0,1,1,0,299000,125130,58,0,0,7,4.7,67,0,35,10,"95:10, 100:0, 105:0, 110:0",10,블랙:10,남성의류,코트,롱코트
0TPA6E205N2,Kinoshita Seersucker Jacket & Semi-Wide Pants (Navy),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,2,0,,291,네이비:291,남성의류,정장,
TNPA5E202BK,Cotton Cargo Bermuda Pants (Black),티엔지티,B000,1004,2,,"봄, 여름",1,1,0,0,0,89000,56070,37,0,0,1,5.0,121,0,5,178,"078 (30):21, 082 (32):66, 086 (34):58, 090 (36):33",359,"블랙:178, 베이지:181",남성의류,팬츠,하프팬츠(5부~7부)
0TPA6E114W2,Yoyogi Pleats Hooded Zip-Up & Tapered Pants (Brown),요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"봄, 상반기",1,0,0,0,0,228000,205200,10,0,0,3,4.7,96,0,0,0,,142,브라운:142,남성의류,수트/셋업,캐주얼 셋업
TNTS5E214B2,Maison Cafe Ringer T-Shirt (Blue),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,5,4.6,52,0,2,190,"95:34, 100:68, 105:34, 110:54",358,"블루:190, 레드:168",남성의류,티셔츠,반팔티셔츠
TNTS5E201WT,Soleil Ringer T-Shirt (White),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,9,4.9,80,0,3,166,"95:32, 100:54, 105:55, 110:25",311,"네이비:145, 흰색:166",남성의류,티셔츠,반팔티셔츠
0TTS6E012BK,Yoyogi Pleats Polo & Wide Pants (Black),요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,178000,160200,10,0,0,18,4.7,494,0,0,0,,204,블랙:204,남성의류,수트/셋업,캐주얼 셋업
TNJU5F205W2,European-goose Corduroy Herrington down Jumper (Brown),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,299000,188370,37,0,0,15,4.8,773,0,125,12,"95:12, 100:0, 105:0, 110:0",65,"블랙:53, 브라운:12",남성의류,점퍼,다운점퍼
0TJA6E206G2,Kinoshita Collarless Jacket & Semi-Wide Pants (Grey),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,0,0,,197,그레이:197,남성의류,정장,
TNSW5F107IV,Cashmere Blended Turtle-neck Knit Top (Cream),티엔지티,B000,1004,2,[25FW],"가을, 겨울",0,0,1,1,0,99000,62370,37,0,0,80,4.7,931,0,92,21,"95:18, 100:3, 105:0, 110:0",252,"블랙:231, 아이보리:21",남성의류,니트/스웨터,
0TTS6E213BK,Yoyogi Pleats Tee & Wide Pants (Black),요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,178000,160200,10,0,0,18,4.7,487,0,1,0,,204,블랙:204,남성의류,수트/셋업,캐주얼 셋업
0TTS6E212BK,Yoyogi Pleats Polo & Tapered Pants,요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"봄, 여름, 상반기",1,1,0,0,0,178000,160200,10,0,0,8,5.0,321,0,0,0,,123,블랙:123,남성의류,수트/셋업,캐주얼 셋업
0TJA6E206BK,Kinoshita Collarless Jacket & Semi-Wide Pants (Black),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,14,0,0,0,,296,블랙:296,남성의류,정장,
TNCO5F101BK,Heavy Wool Double-breasted Coat (Black),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,319000,200970,37,0,0,8,5.0,938,0,72,53,"95:20, 100:33, 105:0, 110:0",53,"블랙:53, 그레이:0",남성의류,코트,롱코트
0TPA6E007BK,Kinoshita Collarless Jacket & Maxi-Wide Pants (Black),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,0,0,,296,블랙:296,남성의류,정장,
0TTS6E212W2,Yoyogi Pleats Polo & Wide Pants (Brown),요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,178000,160200,10,0,0,1,5.0,40,0,0,0,,255,브라운:255,남성의류,수트/셋업,캐주얼 셋업
TNCO5F104BK,Wool Boucle Duffle Coat (Black),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,319000,200970,37,0,0,6,4.7,214,0,68,109,"95:35, 100:55, 105:18, 110:1",238,"블랙:109, 브라운:129",남성의류,코트,롱코트
0TPA6E014W2,Yoyogi Pleats Polo & Pleats Tapered Pants (Brown) Set-up,요요기 플리츠 바이 티엔지티,B01O,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,178000,160200,10,0,0,1,5.0,33,0,0,0,,168,브라운:168,남성의류,수트/셋업,캐주얼 셋업
0TPA6E207BK,Kinoshita Seersucker Jacket & Maxi-Wide Pants (Black),키노시타 바이 티엔지티,B01M,1004,1,[26SS],"여름, 상반기",0,1,0,0,0,228000,205200,10,0,0,0,0.0,0,0,1,0,,484,블랙:484,남성의류,정장,
TNCO5F104W2,Wool Boucle Duffle Coat (Brown),티엔지티,B000,1004,2,,"가을, 겨울",0,0,1,1,0,319000,200970,37,0,0,6,4.7,214,0,32,129,"95:37, 100:53, 105:30, 110:9",238,"블랙:109, 브라운:129",남성의류,코트,롱코트
TNTS5E214R2,Maison Cafe Ringer T-Shirt (Red),티엔지티,B000,1004,2,,여름,0,1,0,0,0,59000,37170,37,0,0,5,4.6,52,0,2,168,"95:24, 100:59, 105:54, 110:31",358,"블루:190, 레드:168",남성의류,티셔츠,반팔티셔츠
TNSW6E201BK,Washable Hard Twist Polo Knit Top (Black),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,0,273,"95:38, 100:105, 105:97, 110:33",940,"블랙:273, 그레이:288, 브라운:189, 흰색:190",남성의류,니트/스웨터,
TNPA6E201BK,Wide Viscose Belted Pants (Black),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,1,381,"078 (30):78, 082 (32):146, 086 (34):109, 090 (36):48",630,"블랙:381, 카키:249",남성의류,팬츠,롱팬츠
TNPA6E202N2,Wide Straight Fit Linen Pants (Dark Navy),티엔지티,B000,1004,1,[26SS],여름,0,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,1,390,"078 (30):142, 082 (32):128, 086 (34):80, 090 (36):40",650,"크림:260, 네이비:390",남성의류,팬츠,롱팬츠
TNTS6E204G2,Takisada Premium T-Shirt (Melange Grey),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,59000,59000,0,0,0,0,0.0,0,0,0,197,"95:29, 100:74, 105:57, 110:37",392,"그레이:197, 아이보리:195",남성의류,티셔츠,반팔티셔츠
TNTS6E206G2,Vintage Striped T-Shirt (Vintage Gray),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,59000,59000,0,0,0,0,0.0,0,0,0,214,"085:11, 95:31, 100:69, 105:64, 110:39",428,"그레이:214, 브라운:214",남성의류,티셔츠,반팔티셔츠
TNTS6E206W2,Vintage Striped T-Shirt (Vintage Brown),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,59000,59000,0,0,0,0,0.0,0,0,1,214,"085:11, 95:32, 100:69, 105:64, 110:38",428,"그레이:214, 브라운:214",남성의류,티셔츠,반팔티셔츠
TNJA6E203N2,Comfort Linen Jacket (Dark Navy),티엔지티,B000,1004,1,[26SS],여름,0,1,0,0,0,159000,159000,0,0,0,0,0.0,0,0,0,298,"95:57, 100:108, 105:93, 110:40",498,"크림:200, 네이비:298",남성의류,자켓,숏/하프자켓
TNJA6E204K2,Hard Twist Comfort Jacket (Greyish Khaki),티엔지티,B000,1004,1,[26SS],여름,0,1,0,0,0,149000,149000,0,0,0,0,0.0,0,0,0,308,"95:50, 100:114, 105:99, 110:45",617,"카키:308, 네이비:309",남성의류,자켓,숏/하프자켓
TNJA6E202G2,Comfort Nylon Jacket (Grey),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,159000,159000,0,0,0,0,0.0,0,0,0,292,"95:59, 100:98, 105:86, 110:49",586,"블랙:294, 그레이:292",남성의류,자켓,숏/하프자켓
TNPA6E200BK,Wide Maxi Nylon Pants (Black),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,0,378,"078 (30):112, 082 (32):130, 086 (34):97, 090 (36):39",756,"블랙:378, 그레이:378",남성의류,팬츠,롱팬츠
TNPA6E200G2,Wide Maxi Nylon Pants (Grey),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,0,378,"078 (30):112, 082 (32):130, 086 (34):98, 090 (36):38",756,"블랙:378, 그레이:378",남성의류,팬츠,롱팬츠
TNJA6E204N2,Hard Twist Comfort Jacket (Dark Navy),티엔지티,B000,1004,1,[26SS],여름,0,1,0,0,0,149000,149000,0,0,0,0,0.0,0,0,0,309,"95:52, 100:114, 105:98, 110:45",617,"카키:308, 네이비:309",남성의류,자켓,숏/하프자켓
TNPA6E202CR,Wide Straight Fit Linen Pants (Cream),티엔지티,B000,1004,1,[26SS],여름,0,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,2,260,"078 (30):96, 082 (32):83, 086 (34):56, 090 (36):25",650,"크림:260, 네이비:390",남성의류,팬츠,롱팬츠
TNTS6E210CR,Cropped Ringer T-Shirt (Cream),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,59000,59000,0,0,0,0,0.0,0,0,0,208,"085:11, 95:25, 100:73, 105:64, 110:35",417,"크림:208, 네이비:209",남성의류,티셔츠,반팔티셔츠
TNJA6E203CR,Comfort Linen Jacket (Cream),티엔지티,B000,1004,1,[26SS],여름,0,1,0,0,0,159000,159000,0,0,0,0,0.0,0,0,1,200,"95:37, 100:73, 105:60, 110:30",498,"크림:200, 네이비:298",남성의류,자켓,숏/하프자켓
TNTS6E207K2,Stripe Polo T-Shirt (Khaki),티엔지티,B000,1004,1,[26SS],여름,0,1,0,0,0,59000,59000,0,0,0,0,0.0,0,0,0,210,"085:11, 95:32, 100:67, 105:63, 110:37",416,"블루:206, 카키:210",남성의류,티셔츠,반팔티셔츠
TNSW6E201G2,Washable Hard Twist Polo Knit Top (Grey),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,0,288,"95:35, 100:114, 105:106, 110:33",940,"블랙:273, 그레이:288, 브라운:189, 흰색:190",남성의류,니트/스웨터,
TNTS6E210N2,Cropped Ringer T-Shirt (Navy),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,59000,59000,0,0,0,0,0.0,0,0,0,209,"085:10, 90:0, 95:26, 100:71, 105:66, 110:36",417,"크림:208, 네이비:209",남성의류,티셔츠,반팔티셔츠
TNTS6E204IV,Takisada Premium T-Shirt (Ivory),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,59000,59000,0,0,0,0,0.0,0,0,0,195,"95:28, 100:76, 105:55, 110:36",392,"그레이:197, 아이보리:195",남성의류,티셔츠,반팔티셔츠
TNSW6E201W2,Washable Hard Twist Polo Knit Top (Brown),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,0,189,"95:26, 100:76, 105:63, 110:24",940,"블랙:273, 그레이:288, 브라운:189, 흰색:190",남성의류,니트/스웨터,
TNSW6E201WT,Washable Hard Twist Polo Knit Top (White),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,0,190,"95:25, 100:74, 105:67, 110:24",940,"블랙:273, 그레이:288, 브라운:189, 흰색:190",남성의류,니트/스웨터,
TNJA6E202BK,Comfort Nylon Jacket (Black),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,159000,159000,0,0,0,0,0.0,0,0,0,294,"95:59, 100:98, 105:88, 110:49",586,"블랙:294, 그레이:292",남성의류,자켓,숏/하프자켓
TNPA6E201K2,Wide Viscose Belted Pants (Khaki),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,1,249,"078 (30):48, 082 (32):93, 086 (34):79, 090 (36):29",630,"블랙:381, 카키:249",남성의류,팬츠,롱팬츠
TNTS6E207B2,Stripe Polo T-Shirt (Light Blue),티엔지티,B000,1004,1,[26SS],여름,0,1,0,0,0,59000,59000,0,0,0,0,0.0,0,0,0,206,"085:11, 95:31, 100:65, 105:61, 110:38",416,"블루:206, 카키:210",남성의류,티셔츠,반팔티셔츠
TNPA6E203K2,Hard Twist Comfort Pants (Greyish Khaki),티엔지티,B000,1004,1,[26SS],여름,0,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,0,424,"078 (30):110, 082 (32):149, 086 (34):110, 090 (36):55",847,"카키:424, 네이비:423",남성의류,팬츠,슬랙스
TNJA6E201BK,Oversize Viscos Jacket (Black),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,159000,159000,0,0,0,0,0.0,0,0,0,293,"95:54, 100:107, 105:93, 110:39",293,블랙:293,남성의류,자켓,숏/하프자켓
TNPA6E203N2,Hard Twist Comfort Pants (Dark Navy),티엔지티,B000,1004,1,[26SS],여름,0,1,0,0,0,79000,79000,0,0,0,0,0.0,0,0,0,423,"078 (30):114, 082 (32):146, 086 (34):108, 090 (36):55",847,"카키:424, 네이비:423",남성의류,팬츠,슬랙스
TNTS6E208BK,Crochet Striped Polo T-Shirt (Black),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,59000,59000,0,0,0,0,0.0,0,0,0,282,"085:8, 95:43, 100:90, 105:87, 110:54",372,"블랙:282, 초록:90",남성의류,티셔츠,반팔티셔츠
TNTS6E208E2,Crochet Striped Polo T-Shirt (Light Green),티엔지티,B000,1004,1,[26SS],"봄, 여름",1,1,0,0,0,59000,59000,0,0,0,0,0.0,0,0,0,90,"085:8, 95:14, 100:33, 105:21, 110:14",372,"블랙:282, 초록:90",남성의류,티셔츠,반팔티셔츠
